#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1895C
#Date Time: 2017-05-13 21:02::09.032

Time (s),Channel 1 (V),Channel 2 (V)
-0.0048976785714285719,1.0734007993751131,0.027084185439060715
-0.0048964285714285715,1.1033710024679844,-0.077301887430142324
-0.004895178571428572,1.0900509122044892,0.10116462424941314
-0.0048939285714285716,1.1166910927314859,-0.14128044822095537
-0.0048926785714285713,1.1200211152973578,0.19208152642570925
-0.0048914285714285717,1.1133610701656105,-0.25576839910977894
-0.0048901785714285714,1.1433312732584882,0.22575445315792003
-0.0048889285714285718,1.1166910927314859,-0.22883005772417336
-0.0048876785714285715,1.1633114086537399,0.15504130702070545
-0.0048864285714285719,1.1499913183902448,-0.13117857020122331
-0.0048851785714285716,1.1666414312196154,0.060757112171085925
-0.0048839285714285712,1.1699714537854919,-0.046996253371307022
-0.0048826785714285717,1.1733014763513661,0.016982307419476927
-0.0048814285714285713,1.2066017020101067,-0.023425204658915851
-0.0048801785714285718,1.1799615214831167,0.010247722073075671
-0.0048789285714285714,1.2165917697077449,-0.094138350796145742
-0.0048776785714285719,1.206601702010119,0.12473567296189925
-0.0048764285714285715,1.2165917697077449,-0.19515713099216653
-0.004875178571428572,1.2299118599712402,0.18534694107933863
-0.0048739285714285716,1.2165917697077449,-0.23219735039737427
-0.0048726785714285712,1.2498919953664902,0.19881611177213682
-0.0048714285714285717,1.2332418825371212,-0.1917898383189659
-0.0048701785714285713,1.2698721307617418,0.11800108761540277
-0.0048689285714285718,1.2532220179323734,-0.090771058122945114
-0.0048676785714285714,1.2665421081958743,0.016982307419476927
-0.0048664285714285719,1.2798621984593697,-0.036894375351709453
-0.0048651785714285715,1.2698721307617493,0.013615014746276299
-0.004863928571428572,1.3031723564204878,-0.073934594756901881
-0.0048626785714285716,1.2798621984593757,0.070858990190688087
-0.0048614285714285712,1.3065023789863794,-0.13454586287441478
-0.0048601785714285717,1.3098324015522533,0.17187777038670887
-0.0048589285714285713,1.3031723564205029,-0.25913569178297957
-0.0048576785714285718,1.3364725820792556,0.22912174583112066
-0.0048564285714285714,1.3131624241181283,-0.24229922841697615
-0.0048551785714285719,1.34979267234274,0.16514318504012204
-0.0048539285714285715,1.3298125369475051,-0.16821878960656095
-0.004852678571428572,1.3464626497768741,0.077593575536977849
-0.0048514285714285716,1.3497926723427567,-0.077301887430142324
-0.0048501785714285713,1.3497926723427673,0.020349600092651802
-0.0048489285714285717,1.3731028303038839,-0.036894375351733955
-0.0048476785714285714,1.3497926723427567,0.00014584405347350948
-0.0048464285714285718,1.386422920567385,-0.090771058122945114
-0.0048451785714285715,1.3697728077380089,0.11126650226909646
-0.0048439285714285719,1.3930829656991248,-0.19515713099202719
-0.0048426785714285716,1.3930829656991355,0.18197964840631103
-0.0048414285714285712,1.3830928980015236,-0.24566652108997311
-0.0048401785714285717,1.4130631010943877,0.20218340444551508
-0.0048389285714285713,1.3864229205674017,-0.22546276505080584
-0.0048376785714285718,1.4230531687920134,0.14157213632790266
-0.0048364285714285714,1.4130631010943877,-0.13791315554775474
-0.0048351785714285719,1.426383191357889,0.037186063458681251
-0.0048339285714285715,1.429713213923764,-0.050363546044536744
-0.004832678571428572,1.4163931236602687,0.01024772207304811
-0.0048314285714285716,1.4397032816213899,-0.073934594756941696
-0.0048301785714285712,1.4197231462261519,0.050655234151404417
-0.0048289285714285717,1.4496933493190156,-0.12444398485495195
-0.0048276785714285713,1.4430333041872681,0.13820484365452748
-0.0048264285714285718,1.4496933493190156,-0.24566652109017678
-0.0048251785714285714,1.4596834170166417,0.22912174583112066
-0.0048239285714285719,1.4463633267531466,-0.27933944782195264
-0.0048226785714285715,1.4763335298460185,0.19544881909911382
-0.004821428571428572,1.4496933493190278,-0.20862630168478558
-0.0048201785714285716,1.4763335298460185,0.10116462424949429
-0.0048189285714285712,1.4663434621483953,-0.12107669218167935
-0.0048176785714285717,1.4730035072801428,0.037186063458681251
-0.0048164285714285713,1.4929836426753944,-0.043628960698135488
-0.0048151785714285718,1.4696734847142678,-0.016690619312529908
-0.0048139285714285714,1.5029737103730207,-0.077301887430142324
-0.0048126785714285719,1.4730035072801564,0.070858990190620724
-0.0048114285714285715,1.4963136652412701,-0.18505525297256437
-0.004810178571428572,1.4896536201095225,0.15840859969374987
-0.0048089285714285716,1.4929836426753944,-0.25240110643657832
-0.0048076785714285713,1.5129637780706375,0.20555069711850746
-0.0048064285714285717,1.4929836426753944,-0.25240110643657832
-0.0048051785714285714,1.5229538457682723,0.16177589236710671
-0.0048039285714285718,1.4963136652412701,-0.17158608227976158
-0.0048026785714285715,1.5129637780706466,0.057389819497885297
-0.0048014285714285719,1.5162938006365201,-0.080669180103280169
-0.0048001785714285716,1.5063037329388962,0.0035131367266741376
-0.0047989285714285712,1.5196238232023898,-0.084036472776488458
-0.0047976785714285717,1.5029737103730207,0.037186063458681251
-0.0047964285714285713,1.529613890900017,-0.12781127752803925
-0.0047951785714285718,1.5162938006365216,0.12136838028869834
-0.0047939285714285714,1.529613890900023,-0.25576839910977894
-0.0047926785714285719,1.5329439134658984,0.2190198678115185
-0.0047914285714285715,1.5129637780706466,-0.29617591118818731
-0.004790178571428572,1.5429339811635103,0.20218340444528843
-0.0047889285714285716,1.5162938006365216,-0.22883005772417336
-0.0047876785714285712,1.5396039585976429,0.11463379494217765
-0.0047864285714285717,1.526283868334148,-0.1480150335673569
-0.0047851785714285713,1.5329439134659044,0.047287941478232606
-0.0047839285714285718,1.5462640037293995,-0.063832716737339534
-0.0047826785714285714,1.5162938006365216,-0.033527082678533326
-0.0047814285714285719,1.5429339811635117,-0.080669180103321511
-0.0047801785714285715,1.5196238232023973,0.043920648805082507
-0.004778928571428572,1.5462640037293873,-0.17158608227966357
-0.0047776785714285716,1.5329439134658984,0.14830672167430392
-0.0047764285714285712,1.5329439134659044,-0.25913569178276824
-0.0047751785714285717,1.5462640037293995,0.20555069711871571
-0.0047739285714285713,1.5229538457682723,-0.27597215514898299
-0.0047726785714285718,1.5495940262952752,0.18534694107951166
-0.0047714285714285714,1.5229538457682723,-0.21872817970457148
-0.0047701785714285719,1.549594026295263,0.087695453556552172
-0.0047689285714285715,1.5396039585976489,-0.11770939950855069
-0.004767678571428572,1.5329439134659015,0.010247722073017496
-0.0047664285714285716,1.5462640037293995,-0.094138350796145742
-0.0047651785714285712,1.5296138909000336,0.016982307419418738
-0.0047639285714285717,1.5529240488611502,-0.11097481416214916
-0.0047626785714285714,1.526283868334148,0.087695453556691505
-0.0047614285714285718,1.5362739360317734,-0.23893193574377553
-0.0047601785714285715,1.5396039585976489,0.19881611177231445
-0.0047589285714285719,1.5229538457682799,-0.30627778920755971
-0.0047576785714285716,1.5429339811635239,0.21228528246511724
-0.0047564285714285712,1.5162938006365323,-0.26923756980239644
-0.0047551785714285717,1.5396039585976489,0.13820484365470204
-0.0047539285714285713,1.5229538457682767,-0.17832066762605286
-0.0047526785714285718,1.5329439134658984,0.064124404844286831
-0.0047514285714285714,1.5362739360317734,-0.087403765449744486
-0.0047501785714285719,1.5129637780706466,-0.030159790005332698
-0.0047489285714285715,1.5362739360317734,-0.080669180103342952
-0.004747678571428572,1.5096337555047834,0.040553356131826757
-0.0047464285714285716,1.5329439134658984,-0.17495337495296248
-0.0047451785714285712,1.5162938006365201,0.13147025830812134
-0.0047439285714285717,1.5129637780706466,-0.26250298445618048
-0.0047426785714285713,1.5196238232023882,0.19544881909889333
-0.0047414285714285718,1.4996436878071451,-0.28944132584178578
-0.0047401785714285714,1.5229538457682723,0.19544881909911382
-0.0047389285714285719,1.4863235975436606,-0.25240110643637464
-0.0047376785714285715,1.5096337555047712,0.10116462424949429
-0.004736428571428572,1.4963136652412761,-0.1446477408940445
-0.0047351785714285716,1.4929836426753944,0.020349600092677833
-0.0047339285714285712,1.5029737103730085,-0.11097481416209097
-0.0047326785714285717,1.4763335298460185,0.016982307419476927
-0.0047314285714285713,1.4996436878071451,-0.12107669218175132
-0.0047301785714285718,1.4763335298460185,0.077593575537089621
-0.0047289285714285714,1.4896536201095194,-0.23219735039737427
-0.0047276785714285719,1.4829935749777721,0.18871423375252089
-0.0047264285714285715,1.4630134395825172,-0.3096450818809901
-0.004725178571428572,1.4829935749777599,0.21901986781127819
-0.0047239285714285716,1.4530233718848913,-0.29617591118818731
-0.0047226785714285712,1.476333529846005,0.15167401434733793
-0.0047214285714285717,1.4463633267531406,-0.21536088703137057
-0.0047201785714285713,1.4630134395825172,0.091062746229892133
-0.0047189285714285718,1.4563533944507663,-0.12107669218175132
-0.0047176785714285715,1.4363732590555145,-0.023425204658931165
-0.0047164285714285719,1.4596834170166311,-0.080669180103316918
-0.0047151785714285716,1.426383191357889,0.00014584405347350948
-0.0047139285714285712,1.449693349319005,-0.16148420426003873
-0.0047126785714285717,1.426383191357889,0.10453191692269492
-0.0047114285714285713,1.4297132139237625,-0.2524011064363762
-0.0047101785714285718,1.426383191357889,0.19208152642591292
-0.0047089285714285714,1.4097330785285123,-0.30627778920778947
-0.0047076785714285719,1.4330432364896395,0.22238716048471913
-0.0047064285714285715,1.3930829656991355,-0.29954320386138794
-0.004705178571428572,1.4230531687919998,0.14493942900090118
-0.0047039285714285716,1.3964129882650111,-0.18842254564576527
-0.0047026785714285712,1.396412988265008,0.047287941478203512
-0.0047014285714285717,1.3897529431332605,-0.12781127752815258
-0.0047001785714285713,1.3764328528697671,0.0068804293998199172
-0.0046989285714285718,1.3930829656991355,-0.11434210683535007
-0.0046976785714285714,1.3631127626062578,0.047287941478283135
-0.0046964285714285719,1.379762875435627,-0.20189171633845446
-0.0046951785714285715,1.3564527174745074,0.15840859969390608
-0.004693928571428572,1.3564527174745074,-0.29954320386117966
-0.0046926785714285716,1.3631127626062578,0.2190198678115185
-0.0046914285714285712,1.3364725820792631,-0.31637966722716626
-0.0046901785714285717,1.3531226949086324,0.17861235573311013
-0.0046889285714285713,1.3231524918157545,-0.25913569178297957
-0.0046876785714285718,1.339802604645131,0.11463379494229708
-0.0046864285714285714,1.3198224692498788,-0.15811691158695879
-0.0046851785714285719,1.3131624241181314,-0.0065887412929966638
-0.0046839285714285715,1.3231524918157545,-0.087403765449744486
-0.004682678571428572,1.2898522661570166,-0.0032214486197653935
-0.0046814285714285716,1.3164924466840038,-0.15138232624055753
-0.0046801785714285712,1.2831922210252542,0.087695453556541444
-0.0046789285714285717,1.2898522661570015,-0.24229922841697615
-0.0046776785714285713,1.2765321758935,0.1752450630599095
-0.0046764285714285718,1.2665421081958743,-0.29954320386138794
-0.0046751785714285714,1.2831922210252511,0.22575445315792003
-0.0046739285714285719,1.2332418825371438,-0.34331800861273815
-0.0046726785714285715,1.2632120856299989,0.18197964840631103
-0.0046714285714285712,1.2332418825371212,-0.23556464307043248
-0.0046701785714285717,1.2332418825371212,0.077593575537089621
-0.0046689285714285713,1.2265818374053674,-0.15138232624048251
-0.0046676785714285718,1.2199217922736199,0.013615014746276299
-0.0046664285714285714,1.2265818374053705,-0.12781127752815258
-0.0046651785714285719,1.1932816117466176,0.027084185439079089
-0.0046639285714285715,1.2132617471418694,-0.17495337495296248
-0.004662678571428572,1.1766314989172577,0.10789920959576721
-0.0046614285714285716,1.1866215666148672,-0.28270674049538452
-0.0046601785714285712,1.1799615214831045,0.20218340444527161
-0.0046589285714285717,1.1533213409561145,-0.33321613059339478
-0.0046576785714285713,1.1666414312196032,0.19881611177208783
-0.0046564285714285718,1.1400012506926127,-0.29954320386138794
-0.0046551785714285714,1.1599813860878649,0.15840859969390608
-0.0046539285714285719,1.1333412055608623,-0.21536088703137057
-0.0046526785714285715,1.1300111829949873,0.037186063458681251
-0.004651428571428572,1.1300111829949873,-0.1109748141620818
-0.0046501785714285716,1.0967109573362337,-0.0099560339661283748
-0.0046489285714285712,1.1166910927314724,-0.13454586287446682
-0.0046476785714285717,1.0867208896386082,0.057389819497885297
-0.0046464285714285713,1.0933809347703587,-0.21872817970457148
-0.0046451785714285718,1.0700707768092315,0.14493942900110329
-0.0046439285714285714,1.0734007993751071,-0.28944132584178578
-0.0046426785714285719,1.0734007993751071,0.22575445315768577
-0.0046414285714285715,1.0334405285846033,-0.37362364267180315
-0.004640178571428572,1.0600807091115934,0.21565257513804981
-0.0046389285714285716,1.0167904157552266,-0.28607403316858515
-0.0046376785714285712,1.0367705511504652,0.11800108761535684
-0.0046364285714285717,1.0068003480576011,-0.1917898383189659
-0.0046351785714285713,1.0001403029258504,0.033818770785480623
-0.0046339285714285718,1.0034703254917254,-0.13117857020135348
-0.0046326785714285714,0.9768301449647232,0.020349600092677833
-0.0046314285714285719,1.0001403029258398,-0.15138232624047943
-0.0046301785714285715,0.95685000956947153,0.080960868210290249
-0.0046289285714285712,0.9701700998329621,-0.25576839910957683
-0.0046276785714285716,0.94685994187184541,0.18871423375271229
-0.0046264285714285713,0.9368698741742244,-0.3332161305931467
-0.0046251785714285717,0.94685994187184541,0.21228528246511724
-0.0046239285714285714,0.90689967108134206,-0.33321613059339478
-0.0046226785714285719,0.93020982904246874,0.19208152642591292
-0.0046214285714285715,0.89024955825196539,-0.26250298445618048
-0.004620178571428572,0.90023962594958695,0.077593575536934967
-0.0046189285714285716,0.88025949055433927,-0.1480150335673569
-0.0046176785714285712,0.86360937772496771,0.0035131367266159493
-0.0046164285714285717,0.87359944542258872,-0.12444398485495195
-0.0046151785714285713,0.83696919719796792,0.027084185438976494
-0.0046139285714285718,0.85361931002733704,-0.19852442366536716
-0.0046126785714285714,0.82031908436858425,0.11463379494229708
-0.0046114285714285719,0.83030915206620981,-0.26587027712938111
-0.0046101785714285715,0.81698906180270869,0.20891798979191634
-0.004608928571428572,0.79034888127571856,-0.37699093534473727
-0.0046076785714285716,0.80699899410508313,0.24595820919712408
-0.0046064285714285712,0.76370870074871477,-0.34331800861276268
-0.0046051785714285717,0.7870188587098309,0.17187777038670887
-0.0046039285714285713,0.74705858791932755,-0.24566652109017678
-0.0046026785714285718,0.75371863305107811,0.070858990190688087
-0.0046014285714285714,0.73706852022170144,-0.16148420426015969
-0.0046001785714285719,0.72374842995820643,0.023716892765794251
-0.0045989285714285715,0.73040847508995088,-0.13791315554775474
-0.004597678571428572,0.68711818173359163,0.016982307419406484
-0.0045964285714285716,0.71042833969469921,-0.20525900901176869
-0.0045951785714285712,0.67712811403594342,0.13820484365449837
-0.0045939285714285717,0.67046806890419586,-0.3096450818809901
-0.0045926785714285713,0.6671380463383203,0.20555069711871571
-0.0045914285714285718,0.63383782067956751,-0.35005259395939847
-0.0045901785714285714,0.65048793350894363,0.22238716048471913
-0.0045889285714285719,0.61385768528433193,-0.3130123745539472
-0.0045876785714285715,0.63716784324544251,0.14157213632790266
-0.004586428571428572,0.60053759502083082,-0.20862630168481006
-0.0045851785714285716,0.59387754988906361,0.037186063458681251
-0.0045839285714285713,0.59387754988904995,-0.13791315554768582
-0.0045826785714285717,0.56390734679618582,0.013615014746276299
-0.0045814285714285714,0.57389741449381193,-0.18505525297256437
-0.0045801785714285718,0.54059718883505914,0.077593575537089621
-0.0045789285714285715,0.54392721140093414,-0.23893193574377553
-0.004577678571428572,0.52727709857156502,0.18197964840611963
-0.0045764285714285716,0.51062698574218135,-0.37025634999860252
-0.0045751785714285712,0.51728703087391525,0.25269279454324511
-0.0045739285714285717,0.48065678264930356,-0.36352176465220098
-0.0045726785714285713,0.49730689547866508,0.19544881909889639
-0.0045714285714285718,0.46400666981992689,-0.28270674049538452
-0.0045701785714285714,0.46733669238580244,0.094430038903093039
-0.0045689285714285719,0.45401660212230133,-0.18505525297256437
-0.0045676785714285715,0.43736648929292465,0.040553356131881879
-0.004566428571428572,0.44735655699054566,-0.13454586287447448
-0.0045651785714285716,0.39740621850242075,0.010247722073075671
-0.0045639285714285712,0.42071637646352827,-0.19515713099202411
-0.0045626785714285717,0.37742608310716907,0.11800108761549771
-0.0045614285714285713,0.38408612823891358,-0.30627778920755827
-0.0045601785714285718,0.37076603797541852,0.20218340444551508
-0.0045589285714285714,0.34412585744841628,-0.36015447197900036
-0.0045576785714285719,0.35411592514603729,0.2291217458308526
-0.0045564285714285715,0.3174856769214135,-0.33321613059339478
-0.004555178571428572,0.33080576718490912,0.15840859969368254
-0.0045539285714285716,0.29750554152616182,-0.23893193574377553
-0.0045526785714285712,0.29417551896028377,0.050655234151392163
-0.0045514285714285717,0.28751547382853626,-0.15138232624055753
-0.0045501785714285713,0.26420531586740903,0.016982307419476927
-0.0045489285714285718,0.27086536099915959,-0.18168796029936374
-0.0045476785714285714,0.23423511277453124,0.067491697517487459
-0.0045464285714285719,0.25088522560390036,-0.23556464307043706
-0.0045451785714285715,0.22424504507690513,0.17187777038670887
-0.004543928571428572,0.20759493224753658,-0.37025634999835594
-0.0045426785714285716,0.21092495481340401,0.25606008721672624
-0.0045414285714285713,0.17429470658878324,-0.38372552069113425
-0.0045401785714285717,0.19094481941815233,0.21228528246511724
-0.0045389285714285714,0.14765452606177343,-0.3096450818809901
-0.0045376785714285718,0.15431457119352399,0.12136838028869834
