x-axis,2
second,Volt
-122.300E-06,-1.912566662E+00
-122.200E-06,+97.483635E-03
-122.100E-06,+5.373865664E+00
-122.000E-06,+4.117584229E+00
-121.900E-06,+2.107533932E+00
-121.800E-06,+2.107533932E+00
-121.700E-06,+976.880640E-03
-121.600E-06,+1.353765070E+00
-121.500E-06,+1.353765070E+00
-121.400E-06,+1.353765070E+00
-121.300E-06,+1.730649501E+00
-121.200E-06,+97.483635E-03
-121.100E-06,+97.483635E-03
-121.000E-06,+97.483635E-03
-120.900E-06,-1.033169657E+00
-120.800E-06,-656.285226E-03
-120.700E-06,-1.033169657E+00
-120.600E-06,-656.285226E-03
-120.500E-06,-656.285226E-03
-120.400E-06,-656.285226E-03
-120.300E-06,-1.033169657E+00
-120.200E-06,-1.033169657E+00
-120.100E-06,-1.912566662E+00
-120.000E-06,-3.922616959E+00
-119.900E-06,-2.666335523E+00
-119.800E-06,-3.043219954E+00
-119.700E-06,-3.043219954E+00
-119.600E-06,-2.666335523E+00
-119.500E-06,-2.666335523E+00
-119.400E-06,-3.922616959E+00
-119.300E-06,-3.043219954E+00
-119.200E-06,-2.666335523E+00
-119.100E-06,-5.053270251E+00
-119.000E-06,-4.676385820E+00
-118.900E-06,-8.696486413E+00
-118.800E-06,-7.063320547E+00
-118.700E-06,-9.073370844E+00
-118.600E-06,-7.942717552E+00
-118.500E-06,+31.378891379E+00
-118.400E-06,+250.851258159E+00
-118.300E-06,+200.097488165E+00
-118.200E-06,+158.137688220E+00
-118.100E-06,+119.444220006E+00
-118.000E-06,+109.645224810E+00
-117.900E-06,+129.871355921E+00
-117.800E-06,+151.981909186E+00
-117.700E-06,+155.625125349E+00
-117.600E-06,+143.062310994E+00
-117.500E-06,+133.514572084E+00
-117.400E-06,+135.901506811E+00
-117.300E-06,+143.941707999E+00
-117.200E-06,+149.971858889E+00
-117.100E-06,+151.605024755E+00
-117.000E-06,+146.831155300E+00
-116.900E-06,+144.821105003E+00
-116.800E-06,+146.831155300E+00
-116.700E-06,+150.851255894E+00
-116.600E-06,+152.861306190E+00
-116.500E-06,+153.991959482E+00
-116.400E-06,+151.981909186E+00
-116.300E-06,+150.851255894E+00
-116.200E-06,+151.981909186E+00
-116.100E-06,+154.871356487E+00
-116.000E-06,+154.871356487E+00
-115.900E-06,+156.881406784E+00
-115.800E-06,+156.881406784E+00
-115.700E-06,+156.881406784E+00
-115.600E-06,+157.635175645E+00
-115.500E-06,+159.645225942E+00
-115.400E-06,+159.645225942E+00
-115.300E-06,+160.901507378E+00
-115.200E-06,+158.891457081E+00
-115.100E-06,+159.645225942E+00
-115.000E-06,+160.901507378E+00
-114.900E-06,+162.032160670E+00
-114.800E-06,+160.901507378E+00
-114.700E-06,+162.911557674E+00
-114.600E-06,+163.665326536E+00
-114.500E-06,+162.911557674E+00
-114.400E-06,+163.665326536E+00
-114.300E-06,+164.921607971E+00
-114.200E-06,+166.931658268E+00
-114.100E-06,+168.062311560E+00
-114.000E-06,+167.685427129E+00
-113.900E-06,+43.564821303E+00
-113.800E-06,+36.027132690E+00
-113.700E-06,+19.444217741E+00
-113.600E-06,+19.067333311E+00
-113.500E-06,+1.730649501E+00
-113.400E-06,-9.952767849E+00
-113.300E-06,-3.922616959E+00
-113.200E-06,+7.383915961E+00
-113.100E-06,+13.414066851E+00
-113.000E-06,+11.027132124E+00
-112.900E-06,+2.986930937E+00
-112.800E-06,+97.483635E-03
-112.700E-06,+97.483635E-03
-112.600E-06,+3.363815367E+00
-112.500E-06,+3.740699798E+00
-112.400E-06,+2.986930937E+00
-112.300E-06,-279.400796E-03
-112.200E-06,+97.483635E-03
-112.100E-06,-1.033169657E+00
-112.000E-06,+1.353765070E+00
-111.900E-06,+97.483635E-03
-111.800E-06,-656.285226E-03
-111.700E-06,-1.033169657E+00
-111.600E-06,+97.483635E-03
-111.500E-06,-1.033169657E+00
-111.400E-06,-1.033169657E+00
-111.300E-06,-1.033169657E+00
-111.200E-06,-656.285226E-03
-111.100E-06,-2.289451092E+00
-111.000E-06,-3.922616959E+00
-110.900E-06,-1.912566662E+00
-110.800E-06,-1.912566662E+00
-110.700E-06,-1.912566662E+00
-110.600E-06,-2.666335523E+00
-110.500E-06,-3.922616959E+00
-110.400E-06,-4.676385820E+00
-110.300E-06,-3.922616959E+00
-110.200E-06,-4.676385820E+00
-110.100E-06,-5.053270251E+00
-110.000E-06,-3.922616959E+00
-109.900E-06,-5.053270251E+00
-109.800E-06,-5.932667255E+00
-109.700E-06,-5.932667255E+00
-109.600E-06,-10.706536710E+00
-109.500E-06,-7.942717552E+00
-109.400E-06,-9.073370844E+00
-109.300E-06,-11.083421141E+00
-109.200E-06,+158.012060076E+00
-109.100E-06,+187.911558241E+00
-109.000E-06,+233.263318062E+00
-108.900E-06,+194.318593562E+00
-108.800E-06,+138.790954113E+00
-108.700E-06,+107.132661939E+00
-108.600E-06,+121.831154734E+00
-108.500E-06,+148.464321166E+00
-108.400E-06,+159.645225942E+00
-108.300E-06,+152.358793616E+00
-108.200E-06,+135.524622381E+00
-108.100E-06,+129.494471490E+00
-108.000E-06,+136.780903816E+00
-107.900E-06,+148.841205597E+00
-107.800E-06,+153.991959482E+00
-107.700E-06,+150.851255894E+00
-107.600E-06,+144.821105003E+00
-107.500E-06,+142.811054707E+00
-107.400E-06,+147.584924161E+00
-107.300E-06,+151.605024755E+00
-107.200E-06,+152.861306190E+00
-107.100E-06,+151.605024755E+00
-107.000E-06,+152.861306190E+00
-106.900E-06,+151.605024755E+00
-106.800E-06,+154.871356487E+00
-106.700E-06,+156.881406784E+00
-106.600E-06,+158.891457081E+00
-106.500E-06,+158.012060076E+00
-106.400E-06,+156.881406784E+00
-106.300E-06,+158.891457081E+00
-106.200E-06,+159.645225942E+00
-106.100E-06,+159.645225942E+00
-106.000E-06,+160.022110373E+00
-105.900E-06,+161.655276239E+00
-105.800E-06,+160.901507378E+00
-105.700E-06,+160.901507378E+00
-105.600E-06,+162.911557674E+00
-105.500E-06,+163.665326536E+00
-105.400E-06,+162.911557674E+00
-105.300E-06,+162.911557674E+00
-105.200E-06,+165.298492402E+00
-105.100E-06,+164.921607971E+00
-105.000E-06,+165.675376832E+00
-104.900E-06,+165.675376832E+00
-104.800E-06,+168.941708565E+00
-104.700E-06,+168.941708565E+00
-104.600E-06,+168.941708565E+00
-104.500E-06,+47.584921896E+00
-104.400E-06,+10.650247693E+00
-104.300E-06,+27.107534498E+00
-104.200E-06,+9.770850688E+00
-104.100E-06,-7.063320547E+00
-104.000E-06,-6.686436117E+00
-103.900E-06,+5.373865664E+00
-103.800E-06,+15.424117148E+00
-103.700E-06,+13.037182420E+00
-103.600E-06,+4.996981233E+00
-103.500E-06,-1.912566662E+00
-103.400E-06,+97.483635E-03
-103.300E-06,+4.117584229E+00
-103.200E-06,+6.127634525E+00
-103.100E-06,+4.996981233E+00
-103.000E-06,+2.107533932E+00
-102.900E-06,+976.880640E-03
-102.800E-06,+97.483635E-03
-102.700E-06,+2.107533932E+00
-102.600E-06,+976.880640E-03
-102.500E-06,+2.107533932E+00
-102.400E-06,-656.285226E-03
-102.300E-06,-1.033169657E+00
-102.200E-06,-656.285226E-03
-102.100E-06,-1.033169657E+00
-102.000E-06,+97.483635E-03
-101.900E-06,-1.912566662E+00
-101.800E-06,-1.912566662E+00
-101.700E-06,-1.912566662E+00
-101.600E-06,-2.666335523E+00
-101.500E-06,-3.545732528E+00
-101.400E-06,-3.922616959E+00
-101.300E-06,-1.912566662E+00
-101.200E-06,-3.043219954E+00
-101.100E-06,-2.666335523E+00
-101.000E-06,-3.420104384E+00
-100.900E-06,-3.922616959E+00
-100.800E-06,-3.922616959E+00
-100.700E-06,-3.922616959E+00
-100.600E-06,-3.922616959E+00
-100.500E-06,-5.932667255E+00
-100.400E-06,-3.922616959E+00
-100.300E-06,-5.932667255E+00
-100.200E-06,-3.922616959E+00
-100.100E-06,-6.686436117E+00
-100.000E-06,-12.716587007E+00
-99.900E-06,-7.942717552E+00
-99.800E-06,-9.952767849E+00
-99.700E-06,-10.706536710E+00
-99.600E-06,+155.248240918E+00
-99.500E-06,+164.042210966E+00
-99.400E-06,+228.740704894E+00
-99.300E-06,+188.790955245E+00
-99.200E-06,+135.273366094E+00
-99.100E-06,+100.223114043E+00
-99.000E-06,+117.811054140E+00
-98.900E-06,+149.720602602E+00
-98.800E-06,+161.655276239E+00
-98.700E-06,+149.092461884E+00
-98.600E-06,+133.012059510E+00
-98.500E-06,+126.730652332E+00
-98.400E-06,+137.157788247E+00
-98.300E-06,+148.841205597E+00
-98.200E-06,+151.605024755E+00
-98.100E-06,+146.328642726E+00
-98.000E-06,+140.298491836E+00
-97.900E-06,+141.931657702E+00
-97.800E-06,+146.831155300E+00
-97.700E-06,+150.851255894E+00
-97.600E-06,+152.861306190E+00
-97.500E-06,+149.594974458E+00
-97.400E-06,+148.841205597E+00
-97.300E-06,+150.851255894E+00
-97.200E-06,+152.861306190E+00
-97.100E-06,+156.002009779E+00
-97.000E-06,+155.625125349E+00
-96.900E-06,+154.871356487E+00
-96.800E-06,+154.871356487E+00
-96.700E-06,+158.891457081E+00
-96.600E-06,+158.012060076E+00
-96.500E-06,+158.891457081E+00
-96.400E-06,+160.901507378E+00
-96.300E-06,+159.645225942E+00
-96.200E-06,+160.901507378E+00
-96.100E-06,+160.901507378E+00
-96.000E-06,+162.032160670E+00
-95.900E-06,+162.911557674E+00
-95.800E-06,+162.911557674E+00
-95.700E-06,+162.911557674E+00
-95.600E-06,+162.911557674E+00
-95.500E-06,+164.921607971E+00
-95.400E-06,+166.931658268E+00
-95.300E-06,+166.052261263E+00
-95.200E-06,+165.675376832E+00
-95.100E-06,+170.951758862E+00
-95.000E-06,+168.941708565E+00
-94.900E-06,+169.695477426E+00
-94.800E-06,+170.951758862E+00
-94.700E-06,+24.218087196E+00
-94.600E-06,+4.117584229E+00
-94.500E-06,+19.067333311E+00
-94.400E-06,+29.494469225E+00
-94.300E-06,+16.177886009E+00
-94.200E-06,-1.033169657E+00
-94.100E-06,-5.053270251E+00
-94.000E-06,+599.996209E-03
-93.900E-06,+10.650247693E+00
-93.800E-06,+13.414066851E+00
-93.700E-06,+8.137684822E+00
-93.600E-06,+3.363815367E+00
-93.500E-06,+976.880640E-03
-93.400E-06,+2.107533932E+00
-93.300E-06,+6.127634525E+00
-93.200E-06,+4.996981233E+00
-93.100E-06,+3.363815367E+00
-93.000E-06,+2.107533932E+00
-92.900E-06,+97.483635E-03
-92.800E-06,+1.353765070E+00
-92.700E-06,+2.107533932E+00
-92.600E-06,+1.353765070E+00
-92.500E-06,+97.483635E-03
-92.400E-06,+97.483635E-03
-92.300E-06,+97.483635E-03
-92.200E-06,-1.912566662E+00
-92.100E-06,-1.912566662E+00
-92.000E-06,-656.285226E-03
-91.900E-06,-2.289451092E+00
-91.800E-06,-1.033169657E+00
-91.700E-06,-1.912566662E+00
-91.600E-06,-3.922616959E+00
-91.500E-06,-3.922616959E+00
-91.400E-06,-3.922616959E+00
-91.300E-06,-4.676385820E+00
-91.200E-06,-3.922616959E+00
-91.100E-06,-5.053270251E+00
-91.000E-06,-5.932667255E+00
-90.900E-06,-5.932667255E+00
-90.800E-06,-5.932667255E+00
-90.700E-06,-7.063320547E+00
-90.600E-06,-7.942717552E+00
-90.500E-06,-7.063320547E+00
-90.400E-06,-6.686436117E+00
-90.300E-06,-7.942717552E+00
-90.200E-06,-17.113572031E+00
-90.100E-06,-11.962818146E+00
-90.000E-06,-11.962818146E+00
-89.900E-06,-20.756788194E+00
-89.800E-06,+89.042209268E+00
-89.700E-06,+213.162815094E+00
-89.600E-06,+187.032161236E+00
-89.500E-06,+157.132663071E+00
-89.400E-06,+96.454269737E+00
-89.300E-06,+82.509545803E+00
-89.200E-06,+118.062310427E+00
-89.100E-06,+156.253266066E+00
-89.000E-06,+160.901507378E+00
-88.900E-06,+142.308542132E+00
-88.800E-06,+125.474370897E+00
-88.700E-06,+123.841205031E+00
-88.600E-06,+137.911557108E+00
-88.500E-06,+148.841205597E+00
-88.400E-06,+149.594974458E+00
-88.300E-06,+142.811054707E+00
-88.200E-06,+137.534672678E+00
-88.100E-06,+140.801004410E+00
-88.000E-06,+145.951758295E+00
-87.900E-06,+149.594974458E+00
-87.800E-06,+150.851255894E+00
-87.700E-06,+149.594974458E+00
-87.600E-06,+148.841205597E+00
-87.500E-06,+150.851255894E+00
-87.400E-06,+152.861306190E+00
-87.300E-06,+156.002009779E+00
-87.200E-06,+157.635175645E+00
-87.100E-06,+155.625125349E+00
-87.000E-06,+156.881406784E+00
-86.900E-06,+158.891457081E+00
-86.800E-06,+160.901507378E+00
-86.700E-06,+162.032160670E+00
-86.600E-06,+162.911557674E+00
-86.500E-06,+162.032160670E+00
-86.400E-06,+164.921607971E+00
-86.300E-06,+165.675376832E+00
-86.200E-06,+166.931658268E+00
-86.100E-06,+167.685427129E+00
-86.000E-06,+168.941708565E+00
-85.900E-06,+168.941708565E+00
-85.800E-06,+170.951758862E+00
-85.700E-06,+170.951758862E+00
-85.600E-06,+172.961809158E+00
-85.500E-06,+172.459296584E+00
-85.400E-06,+178.991960049E+00
-85.300E-06,+180.122613341E+00
-85.200E-06,+178.112563044E+00
-85.100E-06,+129.368843347E+00
-85.000E-06,+44.318590164E+00
-84.900E-06,+34.896479398E+00
-84.800E-06,+21.077383608E+00
-84.700E-06,+23.087433904E+00
-84.600E-06,+9.017081827E+00
-84.500E-06,-3.922616959E+00
-84.400E-06,+2.107533932E+00
-84.300E-06,+11.404016554E+00
-84.200E-06,+15.424117148E+00
-84.100E-06,+12.157785416E+00
-84.000E-06,+3.740699798E+00
-83.900E-06,+2.986930937E+00
-83.800E-06,+4.117584229E+00
-83.700E-06,+6.127634525E+00
-83.600E-06,+7.383915961E+00
-83.500E-06,+5.373865664E+00
-83.400E-06,+2.986930937E+00
-83.300E-06,+976.880640E-03
-83.200E-06,+2.107533932E+00
-83.100E-06,+976.880640E-03
-83.000E-06,+1.353765070E+00
-82.900E-06,+976.880640E-03
-82.800E-06,+97.483635E-03
-82.700E-06,-1.033169657E+00
-82.600E-06,-656.285226E-03
-82.500E-06,-1.033169657E+00
-82.400E-06,-3.922616959E+00
-82.300E-06,-3.043219954E+00
-82.200E-06,-3.922616959E+00
-82.100E-06,-3.922616959E+00
-82.000E-06,-4.676385820E+00
-81.900E-06,-5.053270251E+00
-81.800E-06,-6.686436117E+00
-81.700E-06,-7.063320547E+00
-81.600E-06,-6.686436117E+00
-81.500E-06,-7.942717552E+00
-81.400E-06,-7.942717552E+00
-81.300E-06,-7.942717552E+00
-81.200E-06,-8.696486413E+00
-81.100E-06,-9.952767849E+00
-81.000E-06,-9.952767849E+00
-80.900E-06,-11.083421141E+00
-80.800E-06,-10.706536710E+00
-80.700E-06,-22.013069630E+00
-80.600E-06,-14.726637304E+00
-80.500E-06,-13.972868443E+00
-80.400E-06,-18.746737897E+00
-80.300E-06,+2.107533932E+00
-80.200E-06,+325.474375427E+00
-80.100E-06,+81.127636224E+00
-80.000E-06,+77.358791918E+00
-79.900E-06,+120.323617011E+00
-79.800E-06,+141.680401415E+00
-79.700E-06,+140.801004410E+00
-79.600E-06,+123.464320600E+00
-79.500E-06,+114.670350552E+00
-79.400E-06,+122.710551739E+00
-79.300E-06,+137.157788247E+00
-79.200E-06,+145.951758295E+00
-79.100E-06,+140.298491836E+00
-79.000E-06,+133.891456515E+00
-78.900E-06,+132.760803223E+00
-78.800E-06,+137.911557108E+00
-78.700E-06,+144.821105003E+00
-78.600E-06,+144.821105003E+00
-78.500E-06,+146.831155300E+00
-78.400E-06,+146.831155300E+00
-78.300E-06,+145.574873865E+00
-78.200E-06,+149.971858889E+00
-78.100E-06,+153.991959482E+00
-78.000E-06,+154.871356487E+00
-77.900E-06,+154.871356487E+00
-77.800E-06,+156.881406784E+00
-77.700E-06,+158.891457081E+00
-77.600E-06,+160.022110373E+00
-77.500E-06,+162.911557674E+00
-77.400E-06,+164.042210966E+00
-77.300E-06,+164.921607971E+00
-77.200E-06,+166.931658268E+00
-77.100E-06,+167.685427129E+00
-77.000E-06,+168.941708565E+00
-76.900E-06,+169.695477426E+00
-76.800E-06,+172.082412153E+00
-76.700E-06,+172.961809158E+00
-76.600E-06,+174.092462450E+00
-76.500E-06,+175.725628316E+00
-76.400E-06,+176.981909752E+00
-76.300E-06,+176.981909752E+00
-76.200E-06,+178.112563044E+00
-76.100E-06,+177.735678613E+00
-76.000E-06,+185.022110939E+00
-75.900E-06,+184.519598365E+00
-75.800E-06,+185.022110939E+00
-75.700E-06,+74.720600903E+00
-75.600E-06,+48.338690758E+00
-75.500E-06,+35.147735685E+00
-75.400E-06,+46.328640461E+00
-75.300E-06,+1.228136927E+00
-75.200E-06,-13.093471438E+00
-75.100E-06,-153.772652E-03
-75.000E-06,+19.946730316E+00
-74.900E-06,+24.218087196E+00
-74.800E-06,+15.047232717E+00
-74.700E-06,+6.127634525E+00
-74.600E-06,+1.353765070E+00
-74.500E-06,+5.373865664E+00
-74.400E-06,+11.404016554E+00
-74.300E-06,+10.147735119E+00
-74.200E-06,+7.383915961E+00
-74.100E-06,+2.107533932E+00
-74.000E-06,+97.483635E-03
-73.900E-06,+3.363815367E+00
-73.800E-06,+3.363815367E+00
-73.700E-06,+3.363815367E+00
-73.600E-06,+97.483635E-03
-73.500E-06,-1.033169657E+00
-73.400E-06,-3.043219954E+00
-73.300E-06,-1.033169657E+00
-73.200E-06,-1.912566662E+00
-73.100E-06,-2.666335523E+00
-73.000E-06,-3.922616959E+00
-72.900E-06,-4.299501389E+00
-72.800E-06,-4.676385820E+00
-72.700E-06,-5.932667255E+00
-72.600E-06,-5.932667255E+00
-72.500E-06,-6.686436117E+00
-72.400E-06,-7.942717552E+00
-72.300E-06,-9.073370844E+00
-72.200E-06,-6.686436117E+00
-72.100E-06,-9.952767849E+00
-72.000E-06,-9.952767849E+00
-71.900E-06,-8.696486413E+00
-71.800E-06,-10.706536710E+00
-71.700E-06,-11.962818146E+00
-71.600E-06,-11.962818146E+00
-71.500E-06,-13.093471438E+00
-71.400E-06,-19.123622328E+00
-71.300E-06,-15.103521734E+00
-71.200E-06,-19.123622328E+00
-71.100E-06,-22.013069630E+00
-71.000E-06,+13.414066851E+00
-70.900E-06,+66.052258998E+00
-70.800E-06,+223.589951009E+00
-70.700E-06,+171.454271436E+00
-70.600E-06,+123.966833174E+00
-70.500E-06,+86.152761966E+00
-70.400E-06,+85.775877535E+00
-70.300E-06,+118.816079289E+00
-70.200E-06,+145.700502008E+00
-70.100E-06,+144.821105003E+00
-70.000E-06,+128.238190055E+00
-69.900E-06,+118.690451145E+00
-69.800E-06,+122.710551739E+00
-69.700E-06,+135.901506811E+00
-69.600E-06,+142.811054707E+00
-69.500E-06,+143.564823568E+00
-69.400E-06,+138.790954113E+00
-69.300E-06,+136.780903816E+00
-69.200E-06,+140.801004410E+00
-69.100E-06,+145.951758295E+00
-69.000E-06,+150.851255894E+00
-68.900E-06,+150.851255894E+00
-68.800E-06,+151.605024755E+00
-68.700E-06,+152.861306190E+00
-68.600E-06,+154.871356487E+00
-68.500E-06,+158.891457081E+00
-68.400E-06,+160.901507378E+00
-68.300E-06,+162.911557674E+00
-68.200E-06,+162.911557674E+00
-68.100E-06,+166.931658268E+00
-68.000E-06,+165.675376832E+00
-67.900E-06,+166.931658268E+00
-67.800E-06,+170.951758862E+00
-67.700E-06,+170.951758862E+00
-67.600E-06,+170.951758862E+00
-67.500E-06,+174.092462450E+00
-67.400E-06,+173.715578020E+00
-67.300E-06,+175.725628316E+00
-67.200E-06,+176.981909752E+00
-67.100E-06,+178.991960049E+00
-67.000E-06,+180.122613341E+00
-66.900E-06,+178.112563044E+00
-66.800E-06,+181.002010345E+00
-66.700E-06,+185.775879800E+00
-66.600E-06,+186.152764231E+00
-66.500E-06,+185.022110939E+00
-66.400E-06,+124.846230179E+00
-66.300E-06,+49.594972193E+00
-66.200E-06,+18.816077024E+00
-66.100E-06,+19.821102172E+00
-66.000E-06,-24.776888788E+00
-65.900E-06,-2.917591810E+00
-65.800E-06,+24.720599771E+00
-65.700E-06,+27.484418929E+00
-65.600E-06,+18.187936306E+00
-65.500E-06,+6.127634525E+00
-65.400E-06,-656.285226E-03
-65.300E-06,+5.373865664E+00
-65.200E-06,+14.670348287E+00
-65.100E-06,+12.157785416E+00
-65.000E-06,+8.137684822E+00
-64.900E-06,+4.117584229E+00
-64.800E-06,+3.363815367E+00
-64.700E-06,+4.117584229E+00
-64.600E-06,+4.117584229E+00
-64.500E-06,+4.117584229E+00
-64.400E-06,+976.880640E-03
-64.300E-06,-1.033169657E+00
-64.200E-06,-1.912566662E+00
-64.100E-06,-1.033169657E+00
-64.000E-06,-1.912566662E+00
-63.900E-06,-1.912566662E+00
-63.800E-06,-3.420104384E+00
-63.700E-06,-3.922616959E+00
-63.600E-06,-5.053270251E+00
-63.500E-06,-5.932667255E+00
-63.400E-06,-6.686436117E+00
-63.300E-06,-7.063320547E+00
-63.200E-06,-7.942717552E+00
-63.100E-06,-9.073370844E+00
-63.000E-06,-8.696486413E+00
-62.900E-06,-9.952767849E+00
-62.800E-06,-9.073370844E+00
-62.700E-06,-9.952767849E+00
-62.600E-06,-9.952767849E+00
-62.500E-06,-11.962818146E+00
-62.400E-06,-11.083421141E+00
-62.300E-06,-11.962818146E+00
-62.200E-06,-12.716587007E+00
-62.100E-06,-11.962818146E+00
-62.000E-06,-19.123622328E+00
-61.900E-06,-22.013069630E+00
-61.800E-06,-17.992969036E+00
-61.700E-06,-7.063320547E+00
-61.600E-06,+56.755776376E+00
-61.500E-06,+147.459296018E+00
-61.400E-06,+105.625124216E+00
-61.300E-06,+74.092460185E+00
-61.200E-06,+104.996983498E+00
-61.100E-06,+143.564823568E+00
-61.000E-06,+149.594974458E+00
-60.900E-06,+127.484421194E+00
-60.800E-06,+107.383918226E+00
-60.700E-06,+110.650249958E+00
-60.600E-06,+127.861305624E+00
-60.500E-06,+140.801004410E+00
-60.400E-06,+139.544722974E+00
-60.300E-06,+132.258290648E+00
-60.200E-06,+129.494471490E+00
-60.100E-06,+133.891456515E+00
-60.000E-06,+141.931657702E+00
-59.900E-06,+146.831155300E+00
-59.800E-06,+146.831155300E+00
-59.700E-06,+145.574873865E+00
-59.600E-06,+147.584924161E+00
-59.500E-06,+149.594974458E+00
-59.400E-06,+152.861306190E+00
-59.300E-06,+156.881406784E+00
-59.200E-06,+157.635175645E+00
-59.100E-06,+158.891457081E+00
-59.000E-06,+160.901507378E+00
-58.900E-06,+162.032160670E+00
-58.800E-06,+164.921607971E+00
-58.700E-06,+166.931658268E+00
-58.600E-06,+166.931658268E+00
-58.500E-06,+168.941708565E+00
-58.400E-06,+168.941708565E+00
-58.300E-06,+170.951758862E+00
-58.200E-06,+172.082412153E+00
-58.100E-06,+171.705527723E+00
