#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1895C
#Date Time: 2017-05-13 21:07::22.037

Time (s),Channel 1 (V),Channel 2 (V)
-0.0037140909090909091,1.4163931236602627,-0.12781127752815258
-0.0037128409090909091,1.4363732590555145,-0.13791315554775474
-0.0037115909090909092,1.4163931236602627,-0.13454586287455411
-0.0037103409090909092,1.4197231462261384,-0.13791315554775474
-0.0037090909090909093,1.426383191357889,-0.14464774089415627
-0.0037078409090909089,1.3897529431332605,-0.13117857020135348
-0.0037065909090909089,1.4197231462261384,-0.13791315554775474
-0.003705340909090909,1.3897529431332605,-0.13454586287455411
-0.003704090909090909,1.3997430108308861,-0.13454586287455411
-0.0037028409090909091,1.38309289800151,-0.14128044822095537
-0.0037015909090909092,1.3764328528697596,-0.13454586287455411
-0.0037003409090909092,1.386422920567385,-0.1480150335673569
-0.0036990909090909093,1.3664427851721332,-0.13791315554775474
-0.0036978409090909093,1.38309289800151,-0.14128044822095537
-0.0036965909090909089,1.3464626497768817,-0.14128044822095537
-0.003695340909090909,1.3664427851721332,-0.14128044822095537
-0.003694090909090909,1.3564527174745074,-0.15138232624055753
-0.0036928409090909091,1.343132627211006,-0.13791315554775474
-0.0036915909090909091,1.3564527174745074,-0.1480150335673569
-0.0036903409090909092,1.3164924466840038,-0.14464774089415627
-0.0036890909090909092,1.339802604645131,-0.1480150335673569
-0.0036878409090909093,1.3198224692498788,-0.1480150335673569
-0.0036865909090909089,1.3198224692498788,-0.14464774089415627
-0.0036853409090909089,1.3164924466840038,-0.15474961891375816
-0.003684090909090909,1.2931822887228765,-0.14128044822095537
-0.003682840909090909,1.3131624241181283,-0.15138232624055753
-0.0036815909090909091,1.273202153327625,-0.14464774089415627
-0.0036803409090909091,1.2898522661570015,-0.15138232624055753
-0.0036790909090909092,1.2765321758935,-0.1480150335673569
-0.0036778409090909093,1.2765321758935,-0.1480150335673569
-0.0036765909090909093,1.2798621984593757,-0.15474961891375816
-0.0036753409090909089,1.2399019276688721,-0.1480150335673569
-0.003674090909090909,1.2665421081958743,-0.15811691158695879
-0.003672840909090909,1.2299118599712462,-0.15474961891375816
-0.0036715909090909091,1.2432319502347471,-0.15138232624055753
-0.0036703409090909091,1.2265818374053705,-0.15811691158695879
-0.0036690909090909092,1.2132617471418694,-0.1480150335673569
-0.0036678409090909092,1.2265818374053705,-0.16148420426015969
-0.0036665909090909093,1.1966116343124933,-0.15474961891375816
-0.0036653409090909089,1.2165917697077449,-0.16148420426015969
-0.0036640909090909089,1.1766314989172411,-0.15138232624055753
-0.003662840909090909,1.1899515891807422,-0.15474961891375816
-0.003661590909090909,1.1733014763513661,-0.16148420426015969
-0.0036603409090909091,1.1599813860878649,-0.15474961891375816
-0.0036590909090909091,1.1733014763513661,-0.16485149693336032
-0.0036578409090909092,1.1366712281267377,-0.15811691158695879
-0.0036565909090909092,1.1533213409561145,-0.16148420426015969
-0.0036553409090909093,1.1300111829949873,-0.16485149693336032
-0.0036540909090909089,1.1300111829949873,-0.15811691158695879
-0.003652840909090909,1.1266811604291116,-0.17158608227976158
-0.003651590909090909,1.0933809347703587,-0.15474961891375816
-0.0036503409090909091,1.1166910927314859,-0.16821878960656095
-0.0036490909090909091,1.0800608445068578,-0.16148420426015969
-0.0036478409090909092,1.0933809347703587,-0.16485149693336032
-0.0036465909090909092,1.0734007993751071,-0.16821878960656095
-0.0036453409090909093,1.0667407542433565,-0.16485149693336032
-0.0036440909090909089,1.0667407542433565,-0.17495337495296248
-0.0036428409090909089,1.0367705511504788,-0.16148420426015969
-0.003641590909090909,1.0600807091116056,-0.17158608227976158
-0.003640340909090909,1.020120438321102,-0.16821878960656095
-0.0036390909090909091,1.0334405285846033,-0.16485149693336032
-0.0036378409090909091,1.0167904157552266,-0.17495337495296248
-0.0036365909090909092,0.99681028035997488,-0.16821878960656095
-0.0036353409090909092,1.0034703254917254,-0.17158608227976158
-0.0036340909090909093,0.9768301449647232,-0.16485149693336032
-0.0036328409090909089,0.99681028035997488,-0.17158608227976158
-0.003631590909090909,0.96018003213534653,-0.17158608227976158
-0.003630340909090909,0.95351998700359597,-0.16821878960656095
-0.0036290909090909091,0.95351998700359597,-0.17495337495296248
-0.0036278409090909091,0.92687980647659374,-0.16821878960656095
-0.0036265909090909092,0.93686987417421985,-0.17495337495296248
-0.0036253409090909092,0.90689967108134206,-0.16821878960656095
-0.0036240909090909093,0.92021976134484318,-0.16821878960656095
-0.0036228409090909089,0.90356964851546651,-0.17158608227976158
-0.0036215909090909089,0.88691953568608983,-0.16485149693336032
-0.003620340909090909,0.89357958081784095,-0.18168796029936374
-0.003619090909090909,0.8602793551590876,-0.16821878960656095
-0.0036178409090909091,0.87692946798846427,-0.17832066762616311
-0.0036165909090909091,0.84362924232971093,-0.17495337495296248
-0.0036153409090909092,0.84695926489558648,-0.17832066762616311
-0.0036140909090909092,0.82697912950033481,-0.17495337495296248
-0.0036128409090909093,0.81365903923683369,-0.17495337495296248
-0.0036115909090909089,0.83030915206620981,-0.18168796029936374
-0.003610340909090909,0.7870188587098309,-0.17158608227976158
-0.003609090909090909,0.80366897153920758,-0.17832066762616311
-0.0036078409090909091,0.77036874588045479,-0.18168796029936374
-0.0036065909090909091,0.77369876844632979,-0.17495337495296248
-0.0036053409090909092,0.76370870074870423,-0.18505525297256437
-0.0036040909090909092,0.73373849765582644,-0.17495337495296248
-0.0036028409090909093,0.75371863305107811,-0.18505525297256437
-0.0036015909090909089,0.71708838482644977,-0.17158608227976158
-0.0036003409090909089,0.72707845252407588,-0.18168796029936374
-0.003599090909090909,0.70709831712882365,-0.18505525297256437
-0.003597840909090909,0.69710824943119809,-0.17495337495296248
-0.0035965909090909091,0.69710824943119809,-0.18842254564576527
-0.0035953409090909091,0.66380802377244474,-0.18505525297256437
-0.0035940909090909092,0.67379809147007086,-0.18505525297256437
-0.0035928409090909092,0.63716784324544251,-0.17832066762616311
-0.0035915909090909093,0.65048793350894363,-0.18168796029936374
-0.0035903409090909089,0.63716784324544251,-0.18842254564576527
-0.003589090909090909,0.61052766271844028,-0.17495337495296248
-0.003587840909090909,0.62384775298194139,-0.1917898383189659
-0.0035865909090909091,0.58388748219143805,-0.18168796029936374
-0.0035853409090909091,0.60386761758668972,-0.18505525297256437
-0.0035840909090909092,0.57056739192793637,-0.18842254564576527
-0.0035828409090909092,0.56057732423031081,-0.18505525297256437
-0.0035815909090909093,0.55724730166443526,-0.18842254564576527
-0.0035803409090909089,0.53726716626918358,-0.17832066762616311
-0.0035790909090909089,0.5472572339668097,-0.18842254564576527
-0.003577840909090909,0.50063691804455523,-0.18505525297256437
-0.003576590909090909,0.51395700830805635,-0.18505525297256437
-0.0035753409090909091,0.49064685034692912,-0.18842254564576527
-0.0035740909090909091,0.48398680521517856,-0.18168796029936374
-0.0035728409090909092,0.48398680521517856,-0.18842254564576527
-0.0035715909090909092,0.45068657955642577,-0.18168796029936374
-0.0035703409090909093,0.46400666981992689,-0.19515713099216653
-0.0035690909090909089,0.4307064441611741,-0.18842254564576527
-0.003567840909090909,0.43736648929292465,-0.18842254564576527
-0.003566590909090909,0.41405633133179742,-0.19515713099216653
-0.0035653409090909091,0.39740621850242075,-0.18842254564576527
-0.0035640909090909091,0.39740621850242075,-0.19515713099216653
-0.0035628409090909092,0.36410599284366796,-0.1917898383189659
-0.0035615909090909092,0.37742608310716907,-0.1917898383189659
-0.0035603409090909093,0.34745588001429129,-0.1917898383189659
-0.0035590909090909089,0.34745588001429129,-0.18842254564576527
-0.0035578409090909089,0.33746581231666573,-0.19852442366536716
-0.003556590909090909,0.30749560922378794,-0.18842254564576527
-0.003555340909090909,0.32081569948728905,-0.19515713099216653
-0.0035540909090909091,0.2808554286967857,-0.18842254564576527
-0.0035528409090909091,0.29750554152616182,-0.19515713099216653
-0.0035515909090909092,0.26420531586740903,-0.1917898383189659
-0.0035503409090909092,0.26087529330153347,-0.18842254564576527
-0.0035490909090909093,0.25088522560390791,-0.1917898383189659
-0.0035478409090909089,0.23090509020865568,-0.18842254564576527
-0.003546590909090909,0.2408951579062818,-0.19852442366536716
-0.003545340909090909,0.20093488711577845,-0.19515713099216653
-0.0035440909090909091,0.21425497737927957,-0.19515713099216653
-0.0035428409090909091,0.18095475172052622,-0.20525900901176869
-0.0035415909090909092,0.17096468402290066,-0.1917898383189659
-0.0035403409090909092,0.17096468402290066,-0.20525900901176869
-0.0035390909090909093,0.14099448093002287,-0.1917898383189659
-0.0035378409090909089,0.15431457119352399,-0.20862630168496932
-0.0035365909090909089,0.11768432296889564,-0.19852442366536716
-0.003535340909090909,0.12767439066652175,-0.19515713099216653
-0.003534090909090909,0.10436423270539452,-0.20525900901176869
-0.0035328409090909091,0.084384097310142847,-0.19515713099216653
-0.0035315909090909091,0.091044142441893405,-0.20525900901176869
-0.0035303409090909092,0.057743916783140614,-0.20189171633856778
-0.0035290909090909092,0.067733984480766174,-0.20189171633856778
-0.0035278409090909093,0.037763781387888384,-0.19515713099216653
-0.0035265909090909089,0.041093803953763941,-0.19852442366536716
-0.003525340909090909,0.027773713690262825,-0.21199359435816995
-0.003524090909090909,-0.0055265119684905217,-0.20189171633856778
-0.0035228409090909091,0.014453623426761708,-0.21199359435816995
-0.0035215909090909091,-0.025506647363742196,-0.20189171633856778
-0.0035203409090909092,-0.015516579666116082,-0.20862630168496932
-0.0035190909090909092,-0.052146827890744429,-0.20862630168496932
-0.0035178409090909093,-0.055476850456619986,-0.20862630168496932
-0.0035165909090909089,-0.062136895588370544,-0.21199359435816995
-0.0035153409090909089,-0.085447053549497776,-0.20525900901176869
-0.003514090909090909,-0.068796940720121103,-0.20525900901176869
-0.003512840909090909,-0.11874727920825057,-0.20189171633856778
-0.0035115909090909091,-0.10209716637887389,-0.19852442366536716
-0.0035103409090909091,-0.12540732434000113,-0.20862630168496932
-0.0035090909090909092,-0.13872741460350224,-0.20189171633856778
-0.0035078409090909092,-0.1420574371693778,-0.21199359435816995
-0.0035065909090909093,-0.17868768539400615,-0.19852442366536716
-0.0035053409090909089,-0.15870754999875392,-0.20862630168496932
-0.003504090909090909,-0.19533779822338226,-0.20525900901176869
-0.003502840909090909,-0.19200777565750726,-0.20525900901176869
-0.0035015909090909091,-0.20199784335513282,-0.21536088703137057
-0.0035003409090909091,-0.23196804644801061,-0.20189171633856778
-0.0034990909090909092,-0.22530800131626005,-0.20862630168496932
-0.0034978409090909092,-0.2619382495408884,-0.20525900901176869
-0.0034965909090909093,-0.24861815927738729,-0.20862630168496932
-0.0034953409090909089,-0.27858836237026507,-0.20862630168496932
-0.0034940909090909089,-0.27525833980438952,-0.20862630168496932
-0.003492840909090909,-0.28191838493614008,-0.21872817970457148
-0.003491590909090909,-0.31521861059489342,-0.20189171633856778
-0.0034903409090909091,-0.30189852033139231,-0.22209547237777211
-0.0034890909090909091,-0.34518881368777121,-0.20525900901176869
-0.0034878409090909092,-0.33186872342426954,-0.20862630168496932
-0.0034865909090909092,-0.35850890395127233,-0.21199359435816995
-0.0034853409090909093,-0.36516894908302289,-0.20525900901176869
-0.0034840909090909089,-0.36516894908302289,-0.21872817970457148
-0.003482840909090909,-0.39180912961002512,-0.20862630168496932
-0.003481590909090909,-0.38181906191239956,-0.21199359435816995
-0.0034803409090909091,-0.42843937783465347,-0.20862630168496932
-0.0034790909090909091,-0.41178926500527679,-0.21199359435816995
-0.0034778409090909092,-0.43509942296640403,-0.21872817970457148
-0.0034765909090909092,-0.44841951322990514,-0.20862630168496932
-0.0034753409090909093,-0.44508949066403014,-0.21199359435816995
-0.0034740909090909089,-0.47172967119103237,-0.20525900901176869
-0.0034728409090909089,-0.46506962605928182,-0.21536088703137057
-0.003471590909090909,-0.49503982915215961,-0.20862630168496932
-0.003470340909090909,-0.49836985171803461,-0.20525900901176869
-0.0034690909090909091,-0.51168994198153595,-0.21536088703137057
-0.0034678409090909091,-0.53500009994266318,-0.20862630168496932
-0.0034665909090909092,-0.52501003224503706,-0.21872817970457148
-0.0034653409090909092,-0.56164028046966541,-0.21536088703137057
-0.0034640909090909093,-0.55165021277203963,-0.21536088703137057
-0.0034628409090909089,-0.57496037073316653,-0.21872817970457148
-0.003461590909090909,-0.58495043843079264,-0.21199359435816995
-0.003460340909090909,-0.58495043843079264,-0.22546276505097274
-0.0034590909090909091,-0.61825066408954554,-0.21199359435816995
-0.0034578409090909091,-0.59827052869429376,-0.21536088703137057
-0.0034565909090909092,-0.63823079948479744,-0.21199359435816995
-0.0034553409090909092,-0.63157075435304688,-0.21536088703137057
-0.0034540909090909093,-0.64822086718242322,-0.21872817970457148
-0.0034528409090909089,-0.66487098001180001,-0.21199359435816995
-0.0034515909090909089,-0.65821093488004911,-0.22209547237777211
-0.003450340909090909,-0.69151116053880224,-0.21536088703137057
-0.003449090909090909,-0.68152109284117635,-0.21536088703137057
-0.0034478409090909091,-0.71149129593405414,-0.21872817970457148
-0.0034465909090909091,-0.7081612733681788,-0.21199359435816995
-0.0034453409090909092,-0.71815134106580469,-0.22546276505097274
-0.0034440909090909092,-0.74479152159280693,-0.21199359435816995
-0.0034428409090909093,-0.73480145389518103,-0.22209547237777211
-0.0034415909090909089,-0.76477165698805893,-0.21536088703137057
-0.003440340909090909,-0.75145156672455782,-0.22209547237777211
-0.003439090909090909,-0.77809174725156005,-0.22209547237777211
-0.0034378409090909091,-0.79141183751506117,-0.21199359435816995
-0.0034365909090909091,-0.79141183751506117,-0.21872817970457148
-0.0034353409090909092,-0.82138204060793885,-0.21199359435816995
-0.0034340909090909092,-0.80473192777856251,-0.22209547237777211
-0.0034328409090909093,-0.83470213087143996,-0.21872817970457148
-0.0034315909090909089,-0.83137210830556474,-0.21199359435816995
-0.0034303409090909089,-0.84802222113494141,-0.22209547237777211
-0.003429090909090909,-0.86134231139844253,-0.21199359435816995
-0.003427840909090909,-0.85468226626669197,-0.22209547237777211
-0.0034265909090909091,-0.89464253705719554,-0.21536088703137057
-0.0034253409090909091,-0.87133237909606831,-0.22546276505097274
-0.0034240909090909092,-0.90796262732069666,-0.21872817970457148
-0.0034228409090909092,-0.90463260475482143,-0.21872817970457148
-0.0034215909090909093,-0.91462267245244733,-0.22546276505097274
-0.0034203409090909089,-0.94459287554532501,-0.21872817970457148
-0.003419090909090909,-0.92794276271594867,-0.22209547237777211
-0.003417840909090909,-0.9545829432429509,-0.21536088703137057
-0.0034165909090909091,-0.94126285297944978,-0.21872817970457148
-0.0034153409090909091,-0.97123305607232757,-0.22546276505097274
-0.0034140909090909092,-0.97123305607232757,-0.21872817970457148
-0.0034128409090909092,-0.97789310120407813,-0.22883005772417336
-0.0034115909090909093,-1.0012032591652051,-0.21536088703137057
-0.0034103409090909089,-0.99454321403345447,-0.22546276505097274
-0.0034090909090909089,-1.0278434396922076,-0.21872817970457148
-0.003407840909090909,-1.0145233494287065,-0.22209547237777211
-0.003406590909090909,-1.0345034848239583,-0.22546276505097274
-0.0034053409090909091,-1.0411635299557087,-0.21872817970457148
-0.0034040909090909091,-1.0345034848239583,-0.22546276505097274
-0.0034028409090909092,-1.0777937781803371,-0.22209547237777211
-0.0034015909090909092,-1.0511535976533346,-0.22546276505097274
-0.0034003409090909093,-1.087783845877963,-0.22546276505097274
-0.0033990909090909089,-1.0811238007462123,-0.21872817970457148
-0.003397840909090909,-1.0911138684438382,-0.22209547237777211
-0.003396590909090909,-1.1110940038390902,-0.21536088703137057
-0.0033953409090909091,-1.0944438910097134,-0.22546276505097274
-0.0033940909090909091,-1.1344041618002172,-0.21872817970457148
-0.0033928409090909092,-1.1144240264049654,-0.22209547237777211
-0.0033915909090909092,-1.1443942294978429,-0.22209547237777211
-0.0033903409090909093,-1.1410642069319676,-0.22209547237777211
-0.0033890909090909089,-1.1510542746295938,-0.22209547237777211
-0.0033878409090909089,-1.1710344100248453,-0.21872817970457148
-0.003386590909090909,-1.154384297195469,-0.22883005772417336
-0.003385340909090909,-1.1810244777224712,-0.22209547237777211
-0.0033840909090909091,-1.1710344100248453,-0.22546276505097274
-0.0033828409090909091,-1.1943445679859725,-0.22883005772417336
-0.0033815909090909092,-1.197674590551848,-0.22209547237777211
-0.0033803409090909092,-1.197674590551848,-0.23219735039737427
-0.0033790909090909093,-1.2209847485129748,-0.22209547237777211
-0.0033778409090909089,-1.2109946808153491,-0.22883005772417336
-0.0033765909090909089,-1.2409648839082268,-0.22546276505097274
-0.003375340909090909,-1.2176547259470996,-0.22209547237777211
-0.0033740909090909091,-1.2376348613423516,-0.22883005772417336
-0.0033728409090909091,-1.2576149967376034,-0.22209547237777211
-0.0033715909090909092,-1.2376348613423516,-0.22883005772417336
-0.0033703409090909092,-1.2742651095669797,-0.21872817970457148
-0.0033690909090909093,-1.2576149967376034,-0.22209547237777211
-0.0033678409090909093,-1.2809251546987306,-0.22546276505097274
-0.0033665909090909089,-1.2775951321328551,-0.21872817970457148
-0.003365340909090909,-1.2842551772646058,-0.23219735039737427
-0.003364090909090909,-1.3042353126598574,-0.22209547237777211
-0.0033628409090909091,-1.2909152223963563,-0.23219735039737427
-0.0033615909090909091,-1.3275454706209846,-0.22546276505097274
-0.0033603409090909092,-1.310895357791608,-0.22883005772417336
-0.0033590909090909092,-1.33087549318686,-0.22883005772417336
-0.0033578409090909093,-1.33087549318686,-0.22546276505097274
-0.0033565909090909089,-1.33087549318686,-0.22883005772417336
-0.0033553409090909089,-1.3541856511479868,-0.22209547237777211
-0.003354090909090909,-1.3375355383186105,-0.22883005772417336
-0.003352840909090909,-1.3675057414114882,-0.22546276505097274
-0.0033515909090909091,-1.3475256060162364,-0.22883005772417336
-0.0033503409090909092,-1.3675057414114882,-0.22883005772417336
-0.0033490909090909092,-1.3741657865432388,-0.22209547237777211
-0.0033478409090909093,-1.3675057414114882,-0.23219735039737427
-0.0033465909090909093,-1.3941459219384904,-0.22546276505097274
-0.0033453409090909089,-1.3841558542408647,-0.23219735039737427
-0.003344090909090909,-1.3974759445043659,-0.22883005772417336
-0.003342840909090909,-1.38748587680674,-0.23219735039737427
-0.0033415909090909091,-1.3941459219384904,-0.22546276505097274
-0.0033403409090909091,-1.4174560798996176,-0.21872817970457148
-0.0033390909090909092,-1.3941459219384904,-0.23219735039737427
-0.0033378409090909092,-1.4274461475972435,-0.22546276505097274
-0.0033365909090909093,-1.407466012201992,-0.22883005772417336
-0.0033353409090909089,-1.4341061927289942,-0.23219735039737427
-0.0033340909090909089,-1.430776170163119,-0.22546276505097274
-0.003332840909090909,-1.4341061927289942,-0.23219735039737427
-0.003331590909090909,-1.4474262829924953,-0.22209547237777211
-0.0033303409090909091,-1.4341061927289942,-0.2355646430705749
-0.0033290909090909091,-1.4640763958218719,-0.22883005772417336
-0.0033278409090909092,-1.4440962604266199,-0.23219735039737427
-0.0033265909090909093,-1.4640763958218719,-0.23219735039737427
-0.0033253409090909093,-1.4640763958218719,-0.22883005772417336
-0.0033240909090909089,-1.4640763958218719,-0.22883005772417336
-0.003322840909090909,-1.4807265086512484,-0.22546276505097274
-0.003321590909090909,-1.4574163506901214,-0.22883005772417336
-0.0033203409090909091,-1.4807265086512484,-0.23219735039737427
-0.0033190909090909091,-1.4674064183877471,-0.22546276505097274
-0.0033178409090909092,-1.4840565312171237,-0.23219735039737427
-0.0033165909090909092,-1.4873865537829989,-0.22546276505097274
-0.0033153409090909093,-1.4807265086512484,-0.23219735039737427
-0.0033140909090909089,-1.5040366666123757,-0.22546276505097274
-0.0033128409090909089,-1.4873865537829989,-0.23219735039737427
-0.003311590909090909,-1.5106967117441261,-0.22546276505097274
-0.003310340909090909,-1.4907165763488741,-0.22209547237777211
-0.0033090909090909091,-1.4940465989147493,-0.22883005772417336
-0.0033078409090909091,-1.520686779441752,-0.22546276505097274
-0.0033065909090909092,-1.5007066440465002,-0.23219735039737427
-0.0033053409090909092,-1.5240168020076272,-0.22546276505097274
-0.0033040909090909093,-1.5040366666123757,-0.22883005772417336
-0.0033028409090909089,-1.5240168020076272,-0.23219735039737427
-0.003301590909090909,-1.5173567568758766,-0.22546276505097274
-0.003300340909090909,-1.5140267343100013,-0.2355646430705749
-0.0032990909090909091,-1.5273468245735025,-0.22546276505097274
-0.0032978409090909091,-1.5140267343100013,-0.2355646430705749
-0.0032965909090909092,-1.5406669148370038,-0.22546276505097274
-0.0032953409090909092,-1.520686779441752,-0.23219735039737427
-0.0032940909090909093,-1.5340068697052531,-0.23219735039737427
-0.0032928409090909089,-1.5406669148370038,-0.22883005772417336
-0.0032915909090909089,-1.5306768471393779,-0.2355646430705749
-0.003290340909090909,-1.5473269599687545,-0.2355646430705749
-0.003289090909090909,-1.520686779441752,-0.23219735039737427
-0.0032878409090909091,-1.5439969374028792,-0.22883005772417336
-0.0032865909090909091,-1.5306768471393779,-0.22883005772417336
-0.0032853409090909092,-1.5406669148370038,-0.2355646430705749
-0.0032840909090909092,-1.5439969374028792,-0.22209547237777211
-0.0032828409090909093,-1.5406669148370038,-0.2355646430705749
-0.0032815909090909089,-1.5573170276663804,-0.22546276505097274
-0.003280340909090909,-1.5373368922711284,-0.22883005772417336
-0.003279090909090909,-1.5473269599687545,-0.22883005772417336
-0.0032778409090909091,-1.5406669148370038,-0.22883005772417336
-0.0032765909090909091,-1.5373368922711284,-0.23219735039737427
-0.0032753409090909092,-1.5573170276663804,-0.22546276505097274
-0.0032740909090909092,-1.5306768471393779,-0.23219735039737427
-0.0032728409090909093,-1.5539870051005051,-0.22883005772417336
-0.0032715909090909089,-1.5373368922711284,-0.23219735039737427
-0.0032703409090909089,-1.5506569825346297,-0.2355646430705749
-0.003269090909090909,-1.5439969374028792,-0.23219735039737427
-0.003267840909090909,-1.5473269599687545,-0.2355646430705749
-0.0032665909090909091,-1.5473269599687545,-0.22883005772417336
-0.0032653409090909091,-1.5306768471393779,-0.23893193574377553
-0.0032640909090909092,-1.5573170276663804,-0.22883005772417336
-0.0032628409090909092,-1.5273468245735025,-0.2355646430705749
-0.0032615909090909093,-1.5473269599687545,-0.23219735039737427
-0.0032603409090909089,-1.5373368922711284,-0.23219735039737427
-0.003259090909090909,-1.5373368922711284,-0.2355646430705749
-0.003257840909090909,-1.5473269599687545,-0.22546276505097274
-0.0032565909090909091,-1.5240168020076272,-0.23219735039737427
-0.0032553409090909091,-1.5473269599687545,-0.23219735039737427
-0.0032540909090909092,-1.520686779441752,-0.22883005772417336
-0.0032528409090909092,-1.5306768471393779,-0.2355646430705749
-0.0032515909090909093,-1.5340068697052531,-0.22546276505097274
-0.0032503409090909089,-1.520686779441752,-0.2355646430705749
-0.0032490909090909089,-1.5340068697052531,-0.23219735039737427
-0.003247840909090909,-1.520686779441752,-0.2355646430705749
-0.003246590909090909,-1.5340068697052531,-0.22883005772417336
-0.0032453409090909091,-1.5140267343100013,-0.2355646430705749
-0.0032440909090909091,-1.5140267343100013,-0.2355646430705749
-0.0032428409090909092,-1.520686779441752,-0.23219735039737427
-0.0032415909090909092,-1.5007066440465002,-0.2355646430705749
-0.0032403409090909093,-1.5240168020076272,-0.22546276505097274
-0.0032390909090909089,-1.497376621480625,-0.23219735039737427
-0.003237840909090909,-1.5173567568758766,-0.23219735039737427
-0.003236590909090909,-1.5040366666123757,-0.22883005772417336
-0.0032353409090909091,-1.497376621480625,-0.23219735039737427
-0.0032340909090909091,-1.5007066440465002,-0.22546276505097274
-0.0032328409090909092,-1.477396486085373,-0.2355646430705749
-0.0032315909090909092,-1.5007066440465002,-0.22883005772417336
-0.0032303409090909093,-1.4740664635194978,-0.2355646430705749
-0.0032290909090909089,-1.4873865537829989,-0.2355646430705749
-0.0032278409090909089,-1.4840565312171237,-0.22883005772417336
-0.003226590909090909,-1.4740664635194978,-0.2355646430705749
-0.003225340909090909,-1.4807265086512484,-0.22883005772417336
-0.0032240909090909091,-1.4607463732559967,-0.23219735039737427
-0.0032228409090909091,-1.4740664635194978,-0.22883005772417336
-0.0032215909090909092,-1.4607463732559967,-0.22883005772417336
-0.0032203409090909092,-1.4574163506901214,-0.2355646430705749
-0.0032190909090909093,-1.4607463732559967,-0.23219735039737427
-0.0032178409090909089,-1.4474262829924953,-0.2355646430705749
-0.003216590909090909,-1.4540863281242462,-0.22883005772417336
-0.003215340909090909,-1.4341061927289942,-0.2355646430705749
-0.0032140909090909091,-1.4440962604266199,-0.23219735039737427
-0.0032128409090909091,-1.4274461475972435,-0.2355646430705749
-0.0032115909090909092,-1.4274461475972435,-0.2355646430705749
-0.0032103409090909092,-1.430776170163119,-0.22546276505097274
-0.0032090909090909093,-1.4141260573337424,-0.23219735039737427
-0.0032078409090909089,-1.4241161250313683,-0.22883005772417336
-0.0032065909090909089,-1.4008059670702411,-0.2355646430705749
-0.003205340909090909,-1.4141260573337424,-0.23219735039737427
-0.003204090909090909,-1.4008059670702411,-0.22546276505097274
-0.0032028409090909091,-1.3974759445043659,-0.23893193574377553
-0.0032015909090909091,-1.3941459219384904,-0.22883005772417336
-0.0032003409090909092,-1.3774958091091141,-0.2355646430705749
-0.0031990909090909092,-1.3908158993726152,-0.23219735039737427
-0.0031978409090909093,-1.3675057414114882,-0.2355646430705749
-0.0031965909090909089,-1.3741657865432388,-0.23219735039737427
-0.003195340909090909,-1.364175718845613,-0.23219735039737427
-0.003194090909090909,-1.364175718845613,-0.2355646430705749
-0.0031928409090909091,-1.3575156737138623,-0.23219735039737427
-0.0031915909090909091,-1.3375355383186105,-0.22883005772417336
-0.0031903409090909092,-1.3475256060162364,-0.2355646430705749
-0.0031890909090909092,-1.3275454706209846,-0.23219735039737427
-0.0031878409090909093,-1.3342055157527353,-0.23893193574377553
-0.0031865909090909089,-1.3242154480551094,-0.22883005772417336
-0.0031853409090909089,-1.310895357791608,-0.2355646430705749
-0.003184090909090909,-1.3175554029233585,-0.23219735039737427
-0.003182840909090909,-1.3009052900939821,-0.23219735039737427
-0.0031815909090909091,-1.3075653352257328,-0.22883005772417336
-0.0031803409090909091,-1.2842551772646058,-0.23219735039737427
-0.0031790909090909092,-1.2809251546987306,-0.23893193574377553
-0.0031778409090909092,-1.2809251546987306,-0.23219735039737427
-0.0031765909090909093,-1.2609450193034786,-0.2355646430705749
-0.0031753409090909089,-1.2709350870011042,-0.22883005772417336
-0.003174090909090909,-1.2509549516058527,-0.2355646430705749
-0.003172840909090909,-1.2576149967376034,-0.23893193574377553
-0.0031715909090909091,-1.2476249290399775,-0.22883005772417336
-0.0031703409090909091,-1.2309748162106007,-0.23219735039737427
-0.0031690909090909092,-1.2309748162106007,-0.22546276505097274
-0.0031678409090909092,-1.2109946808153491,-0.2355646430705749
-0.0031665909090909093,-1.2276447936447255,-0.23219735039737427
-0.0031653409090909089,-1.197674590551848,-0.2355646430705749
-0.0031640909090909089,-1.1943445679859725,-0.23219735039737427
-0.003162840909090909,-1.1843545002883467,-0.22883005772417336
-0.003161590909090909,-1.1843545002883467,-0.2355646430705749
-0.0031603409090909091,-1.1810244777224712,-0.23219735039737427
-0.0031590909090909091,-1.1610443423272196,-0.23219735039737427
-0.0031578409090909092,-1.1643743648930949,-0.23219735039737427
-0.0031565909090909092,-1.1410642069319676,-0.22883005772417336
-0.0031553409090909093,-1.1410642069319676,-0.2355646430705749
-0.0031540909090909089,-1.1410642069319676,-0.22883005772417336
-0.003152840909090909,-1.1210840715367159,-0.2355646430705749
-0.003151590909090909,-1.1310741392343417,-0.23219735039737427
-0.0031503409090909091,-1.107763981273215,-0.2355646430705749
-0.0031490909090909091,-1.1144240264049654,-0.23219735039737427
-0.0031478409090909092,-1.0844538233120877,-0.23219735039737427
-0.0031465909090909092,-1.0777937781803371,-0.2355646430705749
-0.0031453409090909093,-1.0811238007462123,-0.22883005772417336
-0.0031440909090909089,-1.0544836202192098,-0.2355646430705749
